original_text,original_summary,predicted_summary,rouge_scores,wer_scores,cosine_similarity,bert_score,myevaluation_scores,cs_PS_OT,cs_PS_OS,keyword_overlap
makes excellent hot chocolate also make gourmet hot chocolate mix use bit kick mix,great hot chocolate bit of spice, hot cocoa,"{'rouge1': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25)}",0.8333333333333334,0.6350299,0.871526837348938,0.8338262432730311,0.5074360370635986,0.6350298523902893,0.16666666638888888
best green tea ever tried subtle yet nice aftertaste refreshing relaxing,the best, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.30960417,0.8789962530136108,0.8127689194679261,0.678317129611969,0.3096041679382324,0.0
good feeding dog scarfs food far toy challenges great start start marketing people love want spend one toy definitely try games see challenging,for smart dogs or large treats kibble, good stuff,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3512606,0.8313823938369751,0.7728323924541474,0.2349967509508133,0.35126054286956787,0.0
loved flavor especially decaf love cup tea evening worry keeping awake small teapot way really enjoy ultimate flavor tea two teabags together perfect,great flavor, great tea,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.5164147,0.9083491563796997,0.8636632698441005,0.7445648908615112,0.5164147019386292,0.3333333322222222
love pop chips like salty snacks one low calorie great think single serve bags salt vinegar less flavor bigger bags think next time buy bulk get bigger bags,yum, great chips,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.22998503,0.7921152114868164,0.7290026402473451,0.5510543584823608,0.22998499870300293,0.0
pretty much tastes like applesauce tired things labeled something else mostly applesauce good go careful make mess accidentally hit let baby squeeze hard,just okay, not good,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3893439,0.9059630036354065,0.8426207733154297,0.24465632438659668,0.38934385776519775,0.0
heard cha tea award tried aroma coming tea fantastic tea smooth excellent brown rice taste wonderful cha tea keep buying try teas company well,love this tasty, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.44604412,0.8485561609268188,0.7949236351251602,0.6714524030685425,0.4460441470146179,0.0
cet hextra premium chews large treats dogs seeing refuse let brush teeth would given star paying large lb dog expect large chews instead large small ones happened bags,dogs love um but, good product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.2171243,0.8376439809799194,0.7690782837569713,0.17481008172035217,0.21712429821491241,0.0
like salt vinegar crisps would prefer vinegar lighter love salty slightly tangy yummy,one word yum, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.2780861,0.8281176686286926,0.7647719138860702,0.5103909373283386,0.2780858874320984,0.0
tried love big chocolate milk drinker looking something without calories artificial sweeteners found,love, love this stuff,"{'rouge1': Score(precision=0.3333333333333333, recall=1.0, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=1.0, fmeasure=0.5)}",2.0,0.66093594,0.8132217526435852,0.793165084644658,0.21667611598968506,0.6609358191490173,0.4999999975
perfect texture introduce real food babies months tastes good baby loves sprout,great baby food, great for,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.30182245,0.8403991460800171,0.7874868094587779,0.10016308724880219,0.3018225431442261,0.3333333322222222
used say would never buy groceries store chef boyardee go sale even cheaper,regular price is can at, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.29296118,0.8393712043762207,0.7759413748979569,0.15217024087905884,0.2929612994194031,0.0
wary ordering received shipment today single dented even tiny dents would ok certainly major dent issues hopefully amazon manufacturer solved shipping packing issue would feel comfortable ordering,no dented cans for me, not impressed,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.1338217,0.843967854976654,0.7689385923743248,0.11086796969175339,0.1338217556476593,0.0
bought eden brand find taste better recommend good sense brand moist eden dry appear made us hard really know great snacks come reclosable bags good sense gets vote,very tasty and better than others, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.6337719,0.8499236702919006,0.8092953443527222,0.38785624504089355,0.6337720155715942,0.0
really like dog food aware goes pet food also limited income finding good quality pet food reasonable price challenging glad found product dogs love coats shiny soft thanks dogswell,good product, great product,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.87049866,0.9994732737541199,0.9704608398342585,0.3330583870410919,0.8704984784126282,0.3333333322222222
love much wanted box said use actual banana tasted fake overpowering know maybe bananas used make bar ate little ripe liked idea bet flavors would better,ok, not so good,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",3.0,0.34440953,0.8518180847167969,0.7907449534535408,0.19994008541107178,0.34440967440605164,0.0
tried many different coffees since keurig brewer tully blend suits taste completely everyone taste requirements wife really like tully,cup breakfast blend, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.6402824,0.9089884757995605,0.8629093873500824,0.4999186098575592,0.6402822732925415,0.0
good cannot get enough always ask plane ride taste amazing,so good, best candy ever,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.5,0.41391867,0.845453679561615,0.7898826187849045,0.2967672646045685,0.413918673992157,0.0
little sugar free mint packs powerful punch cinnamon true cinnamon flavor mint held mouth still carry conversation far favorite mints great job altoids thank amazon com mints,little mint, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.24180196,0.8814631700515747,0.810242988318205,0.23237675428390503,0.2418019324541092,0.0
fish great fresh sea black years like remembered thank reminds home ordering fish,great fish, great,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.5,0.54007554,0.8759765028953552,0.8411841236795013,0.24286311864852905,0.5400753021240234,0.4999999975
illy issimo coffee liked excited try iced coffee drink like strong coffee taste like prefer smooth coffee taste quality brand great though giving three stars,did not care for this one, good coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.10599859,0.8450666069984436,0.7679798445105552,0.7399652004241943,0.10599854588508606,0.0
eat near vegan diet near like milk coffee pacific organic vanilla almond milk trick like,like it, not so good,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.5,0.28281796,0.8655698299407959,0.7988101103901863,0.09463691711425781,0.2828180491924286,0.0
heard lot frying food duck fat true cooked many different foods cannot say enough good try tortillas duck fat wow double cooking french fries amazing,amazing, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.5880339,0.8942784070968628,0.8460129320621491,0.2549813687801361,0.5880337953567505,0.0
teeth hurt days trying eat bag threw rest away felt like chewing fried pigs teeth,to tough to eat, not so good,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.42045143,0.8515729904174805,0.7958472937345504,0.0987965390086174,0.42045146226882935,0.0
dog loves fairly reasonable price like purchase may bags keep fresh purchase,good treat, my dog loves these,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.32220525,0.8349857926368713,0.7740415847301484,0.4362819790840149,0.3222053050994873,0.0
granola good little sweet least ingredients fairly clean would ok occasional treat something would eat feed daughters every day breakfast though,nice pick for an treat, good stuff,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.5601825,0.8525504469871521,0.8065081822872162,0.35150688886642456,0.5601825714111328,0.0
normally breakfast blend drinker decided try bb available although friends family like felt strong packaging great price ordering breakfast blend today hopefully good giving five stars though good quality,too strong for me, good coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.020617746,0.8399738669395447,0.7574197276681662,0.43397635221481323,0.02061782032251358,0.0
used years less salt free msg free good original great smell tastes delicious miss salt cannot get stores yet happy order amazon,seasoning, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.16369116,0.8972294926643372,0.8189649206399918,0.26990190148353577,0.16369110345840454,0.0
product arrived good shape timely fashion find product taste aroma name roast would warrant would likely order product,black silk dark roast, good coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3137696,0.8568815588951111,0.7931572777032853,0.26879173517227173,0.3137696385383606,0.0
tried new coffee recently say emerils gourmet coffee expected dark bold flavor love,great tasting coffee, great coffee,"{'rouge1': Score(precision=1.0, recall=0.6666666666666666, fmeasure=0.8), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.6666666666666666, fmeasure=0.8)}",0.3333333333333333,0.95066524,0.9247386455535889,0.9188113390732717,0.7396777272224426,0.9506651163101196,0.6666666644444444
developed wheat allergy really missing lasagna pastas always search something tastes even remotely normal pleased say great recommend,great wheat alternative, great product,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.353271,0.8685683608055115,0.8139404973200218,0.25679007172584534,0.3532710373401642,0.249999999375
daughters think one best chocolates ever made ones compare according flavors line actually hide make last thing wrong ritter chocolates except hard find,amazing smooth german chocolate, best candy ever,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.43699068,0.8517588973045349,0.7971723467111588,0.499868780374527,0.43699055910110474,0.0
bought product make nutella banana filled crepes definitely delicious later found safeway sells product price probably buy avoid shipping cost anyhow product fine good however much bargain,delicious, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.4545431,0.9987286329269409,0.9306737792491913,0.146297425031662,0.45454299449920654,0.0
lab puppy weeks loves toy small plenty big enough well full grown westie seem love shape rope food seem main part appeal,lab puppy loves this, my dog loves this,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.7421808,0.9806186556816101,0.9420094477942841,0.5064264535903931,0.7421808242797852,0.249999999375
love wow tried cookies great also make really good chocolate chip brownies cannot wait try sweets,cannot believe they are gluten free, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.12267752,0.83132404088974,0.7567790595442058,0.48880597949028015,0.12267746776342392,0.0
ordered year ago repeatedly ordered since everyone shared loved much also gotten right amazon ordered also mix coffee feeling particularly top cream delicious,totally hooked, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.37919092,0.888944149017334,0.8265931048989297,0.1069592535495758,0.37919101119041443,0.0
dog loves food follows us around meal time till gets food never leaves dish till gone,happy dog, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.37093323,0.9032503366470337,0.8388906210660935,0.12939369678497314,0.3709331154823303,0.0
beagle loves bones give every sunday treat nails getting bath cleaning ears gets excited pull one bag loves much signed subscribe save receive every month,awesome product, my dog loves these,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.37816557,0.8575456142425537,0.7982626470923424,0.48887398838996887,0.3781656324863434,0.0
excellent grape laces snack watching special movie tv program,grape rock, great cookies,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.103204936,0.8764320015907288,0.7960131594538689,0.27256378531455994,0.1032051146030426,0.0
ate whole bag like days love haribo gummy bears cant wait order yay,yummy, haribo gummi candy,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",3.0,0.42685688,0.8307591080665588,0.7775631868839263,0.5494356155395508,0.42685699462890625,0.0
great way start day gives lots energy feel hungry also good way keep weight control like standard special nice twist,great way to start the day, good stuff,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3183082,0.8503382802009583,0.7875860285758972,0.33131760358810425,0.3183082342147827,0.0
cairn terrier loves bones retail hope sign discontinued also likes peanut butter flavor,cheese bones, my dog loves these,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.2085335,0.8432989120483398,0.7735663551092149,0.45715662837028503,0.20853334665298462,0.0
like coffee intense since mix anything coffee like good quality coffee enjoy aroma like fact machine makes little foam texture little bit favor simply love,my dolce, good coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.14183472,0.8289246559143066,0.7559606322646142,0.7244675159454346,0.14183488488197327,0.0
got moist gooey fresh actually got beans came faster expected great transaction,beans beans the fruit, great chips,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.25156528,0.8685378432273865,0.7992936283349992,0.25167223811149597,0.25156527757644653,0.0
love stuff makes great bread bread maker great someone like also dairy none required also tried pie crust recipe package liked even better wheat crusts tasted past,amazing bread mix, great bread,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.8382678,0.9258947372436523,0.8994839888623611,0.7023324966430664,0.8382675051689148,0.249999999375
great service fast ordered item tasted great fresh trouble shipping fault extremely helpful pleasure deal,wonderful service great, great product,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",1.0,0.5003391,0.8754202127456665,0.8304019236377136,0.46902501583099365,0.5003390312194824,0.249999999375
wanted try fancy feast one products high water cat needed flaky skin worked constantly drank water cut nice variety,fancy feast cat food, cat food,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=1.0, recall=0.3333333333333333, fmeasure=0.5), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.5,0.8591058,0.9063631892204285,0.8908642863852295,0.6071975231170654,0.8591059446334839,0.49999999875
extra bold smooth great coffee ordering like extra bold cup certainly fits little better tully italian roast,cups, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.5342761,0.8709828853607178,0.8212839174270631,0.6361168622970581,0.534276008605957,0.0
like taste texture would put oatmeal every morning far energy supposed give sure yet also used stir fry instead sesame seeds great product overall,great, great product,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}",1.0,0.6577037,0.8958120346069336,0.867270085736615,0.2963339686393738,0.6577036380767822,0.4999999975
garlic granules make cooking garlic flavor without adding extra salt tones quality exceptional arrived quickly,garlic, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.15567566,0.8904321789741516,0.8122862607240677,0.21076534688472748,0.1556757092475891,0.0
great taste blue diamond flavors way better emerald flavors great meals snack eat also grab put baggies lunches,snack we all love, great snack,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",1.0,0.6841561,0.8522636890411377,0.8249282359743572,0.6551249623298645,0.6841559410095215,0.3333333322222222
delicious arrive stale send back replaced fresh merchandise product reminds childhood candy penny thanks,to with, haribo gummi candy,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.5,0.12273048,0.7979963421821594,0.7267878435552121,0.4829951524734497,0.12273050844669342,0.0
love new orleans louisiana coffees community french market etc one closest used brew morning dark delicious bad price either buy local store order,the real deal, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.13232201,0.855036199092865,0.7787951149046421,0.5311524271965027,0.13232193887233734,0.0
product two months short expiration arrived product two months short expiration arrived,product out of date, great product,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",1.0,0.30054906,0.8531422019004822,0.7988664096260524,0.2708073854446411,0.3005489706993103,0.3333333322222222
love stuff truly best says every body well feel difference drink plain water thirst vita coco coconut water without doubt best thirst energy,vita coco is the best, best coconut water,"{'rouge1': Score(precision=0.3333333333333333, recall=0.2, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.2, fmeasure=0.25)}",1.0,0.30217153,0.8300507664680481,0.7741976738452121,0.5717486143112183,0.3021712005138397,0.1999999996
one favorite ever cereals taste texture keep buying even wife says good usually say good agree mark one,great tasting cereal, good stuff,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.355083,0.8402923941612244,0.7811189639568329,0.3667803406715393,0.35508298873901367,0.0
repeat carbonated fruit drinks sugary drink reminds orange soda brands without extra sugar combined metallic always leaves odd taste mouth orangina bit flavor switch tangerine orange light refreshing,light and refreshing, great tasting,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.40053755,0.8626682162284851,0.8044390189647674,0.4394305944442749,0.40053749084472656,0.0
great bite size treats even dogs treats even kind dogs sensitive digestive track highly recommend way better dog type soft treat,perfect training and anytime treat, dog treats,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",1.0,0.122667804,0.863937497138977,0.7861305046826601,0.7323304414749146,0.12266796082258224,0.0
purchased hoping would taste like seattle best henry blend disappointed time offered whole bean form looking henry blend finally settled requires grinding much better less expensive level,poor substitute, not the best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.5,0.4545148,0.8599157333374023,0.8057401919364929,0.2234460711479187,0.454514741897583,0.0
like candy supposedly anise flavored local greek resturant got used able track amazon,candy, great candy,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}",1.0,0.91572523,0.8729987144470215,0.8647995965922898,0.5082723498344421,0.91572505235672,0.4999999975
bought item son one hard find regular anyway buy wasnt happy strong smell lingers cant put next another food,blueberry pack, good stuff,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.26705936,0.8361042737960815,0.771188007593155,0.2945064902305603,0.26705944538116455,0.0
love simply organic great item sprinkle meal salad highly recommend bottles really packed room settling get worth,great, great product,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}",1.0,0.6577037,0.8958120346069336,0.867270085736615,0.3729228973388672,0.6577036380767822,0.4999999975
buy product vegan important factor taste,vegan, not good,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.26092312,0.9050526022911072,0.8328119540214539,0.1876055747270584,0.26092302799224854,0.0
favorful beef jerky ever shared college age kids loved yeah,best tasting beef jerky ever, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.32493675,0.7968183159828186,0.7398820483684541,0.25977233052253723,0.3249366283416748,0.0
bengal spice perfect either ice tea hot tea also make chai latte special thanks,just love them, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.113629386,0.8602942824363708,0.7822189143300057,0.7623370885848999,0.11362943053245544,0.0
german pointer tim loves pretty much anything chicken treats new favorite small size makes great training plus get lot price compared blue buffalo treats,mini chicken flavored treats, great treats,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.6291579,0.9010443687438965,0.860980989086549,0.5564703941345215,0.6291579604148865,0.1999999996
