original_text,original_summary,predicted_summary,rouge_scores,wer_scores,cosine_similarity,bert_score,myevaluation_scores,cs_PS_OT,cs_PS_OS,keyword_overlap
buy item post disgusted would sell item unbelievable high price right purchase much cheaper right right factory makes see good ratings searched item felt post people would taken advantage,wow, not what expected,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",3.0,0.09421943,0.8603324294090271,0.7808945497870446,0.2023269534111023,0.09421947598457336,0.0
coffee ok purchased total lb consistent product plus course bean aroma take anywhere brewed flavor starbucks experience cup sadly overall starbucks makes interesting cup flavorful brew,and, not worth the money,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",4.0,0.16156292,0.8503769636154175,0.7766486768424512,0.05202028155326843,0.1615629941225052,0.0
good price bulk ordering however order part gift bags putting together th never due ordering unable order packs,good price, great gift,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.39584413,0.8864180445671082,0.8254853335022927,0.19780898094177246,0.3958441913127899,0.0
buy product costco get two oz jars math jar oz oz,expensive, price,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.7029294,0.9939920902252197,0.9437979292869568,0.46037396788597107,0.7029292583465576,0.0
great product help maintain dog dental care dog looks forward getting treat every night,dog loves them, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.29356948,0.853685200214386,0.7888665455579758,0.34516817331314087,0.29356950521469116,0.0
great work pop instant bag minute make coffee best tasting coffee easy make without mess,great taste, great coffee,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.5303166,0.8845239281654358,0.8431936883593059,0.7709951400756836,0.5303164720535278,0.3333333322222222
dog likes alot runs eat special treats say breath better started eating month ago,good, my dog loves these,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",4.0,0.29509592,0.8313849568367004,0.7689031797647476,0.5025570392608643,0.2950959801673889,0.0
far tried key lime pie cherry pie peanut butter cookie really good flavor without extra processed junk many snack foods look forward trying flavors,excellent healthy snack, great tasting,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.49074402,0.8696823716163635,0.8170662266016007,0.4443892240524292,0.4907441735267639,0.0
tasted like couple pieces toast anyone likes bagels stay away,bread not, good stuff,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.18154764,0.8672530651092529,0.793236099779606,0.31911754608154297,0.18154773116111755,0.0
dog adores treats squares easily broken smaller pieces training sure hold dog attention also fit two rubber treat ball toys keep dog busy trying get,loves them they fit in treat ball, my dog loves these,"{'rouge1': Score(precision=0.25, recall=0.14285714285714285, fmeasure=0.18181818181818182), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.14285714285714285, fmeasure=0.18181818181818182)}",1.0,0.4190194,0.847602903842926,0.7981739673494502,0.5615901350975037,0.41901934146881104,0.1999999996
love product know title could wait arrive smells great taste great popcorn pops popper joined club,cannot wait, great popcorn,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.09875664,0.8630144000053406,0.7836259301006794,0.6078612804412842,0.09875671565532684,0.0
pleased product nothing like description said pieces smashed torn tasted like heavily could barely taste actual think would better buying canned ones,very disappointed, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3126018,0.9101389646530151,0.8410072007775308,0.2560022473335266,0.31260189414024353,0.0
highest quality spring roll rice paper ever used super highly suggested came totally unbroken soaked pliable without breaking open,thai roll, love it,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.065080725,0.8129441142082214,0.7362053503841162,0.06795705109834671,0.0650806799530983,0.0
bought new popcorn machine room good popcorn packages easy use convenient case would recommend popcorn anyone,great popcorn, great popcorn,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0,1.0000001192092896,1.0000001321723115,0.7963931560516357,1.0000003576278687,0.999999995
love coffee tastes great gives little extra boost coffees price bad surely beats price wake call brand highly recommend try,great wake up coffee, great coffee,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.5,0.872058,0.9117532968521118,0.9016220294762564,0.6330910921096802,0.8720580339431763,0.6666666644444444
zipfizz awesome product especially go delivered right away problems whats ever love product lots energy recomend using amazon com,out, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.20079875,0.8969870209693909,0.8213442313671112,0.4559125304222107,0.20079874992370605,0.0
great treat really small enough satisfy thing warn harden within weeks would suggest buying smaller bags opposed pound bigger bag sell unless several dogs go pretty quickly,my dog loves these, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.37440985,0.8586562275886536,0.7989993071556092,0.2954525351524353,0.3744100332260132,0.0
bubble gum stick chewing gum past years drug choice relaxes hard day office,love to chew this gum, gum,"{'rouge1': Score(precision=1.0, recall=0.2, fmeasure=0.33333333333333337), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.2, fmeasure=0.33333333333333337)}",0.8,0.71022516,0.8329132795333862,0.8093377214336848,0.6852576732635498,0.7102252840995789,0.3333333322222222
drink coconut water best commercial one doubt consistently good decide subscribe even better deal,the best coconut water you will have, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3411408,0.8278798460960388,0.7689717179536819,0.42520010471343994,0.3411408066749573,0.0
coffee bitter harsh tasting cream sweeter anything years really bad coffee,bitter bitter, good coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.21262622,0.8975171446800232,0.8226492676138878,0.7604396939277649,0.21262624859809875,0.0
care taste cereal since products usually named noticeable flavor first expected nice cherry flavor could taste cherry flavor texture ok order going hard enough time getting rid boxes one order,where is the cherry, not too sweet,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.18308544,0.8417094945907593,0.7703545302152635,0.33045944571495056,0.18308550119400024,0.0
give five stars based impression quality product low grains high ingredients appropriate cat ate love adores purina one sensitive stomachs rarely throws purina,ate it did not like too much, cat food,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3402171,0.8230745196342468,0.7645822781324386,0.6134935617446899,0.3402172923088074,0.0
eaten make feel sick taste good love pop break casing biting sticks going seal rest though way go lbs start going bad,sick of them, great cookies,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.14894223,0.8471883535385132,0.7728954681754112,0.3109927177429199,0.14894214272499084,0.0
husband selected like jasmine tea turns quite tasty looking happy purchase,this is tasty tea, good tea,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.86571145,0.9120055437088013,0.8914047991896128,0.48846662044525146,0.8657115697860718,0.3333333322222222
dogs love food look great coats shiny scratching itching also love free shipping price afraid give try dogs thank,great, great product,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}",1.0,0.6577037,0.8958120346069336,0.8672700940812653,0.35480833053588867,0.6577037572860718,0.4999999975
quick ship good quality great product add unique flavor grilled veggies mashed roasted potatoes little bit goes long way thanks,truffle salt excellent, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.34129924,0.827068030834198,0.7682521742582321,0.3576149642467499,0.34129923582077026,0.0
candy bars really delicious chocolate seems richer normal kit kat bars,delicious, yummy,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.704764,0.8397858142852783,0.805140717625618,0.2115272730588913,0.7047640681266785,0.0
tea might taste delicious ok flavor effects body wonderful helps acid reflux works wonders feel nauseated,wonderful, good tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.20181668,0.8608468174934387,0.7888893094658852,0.6053695678710938,0.20181676745414734,0.0
bought daughter party well strawberry loves things great product,great product, great,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.5,0.6577037,0.8958120346069336,0.867270085736615,0.267381489276886,0.6577036380767822,0.4999999975
ingredient getting harder harder find expensive last bottle found size price thank,great find, great product,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.5313118,0.9030396342277527,0.8599274891281581,0.2968728542327881,0.5313116908073425,0.3333333322222222
refreshing drink perfect answer quenching one thirst cocktail time mix vodka either way delicious amazon speedy delivery never run short product,heavenly beverage, great refreshing drink,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.5,0.7095249,0.8983796238899231,0.8582084107398986,0.6133134961128235,0.7095249891281128,0.0
favorite brand earl grey also happens best price found pack bags get free shipping part larger order amazon win around highly recommend,simply good, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.2918507,0.8884772658348083,0.8200590893626213,0.15891583263874054,0.2918507158756256,0.0
offer great price great taste thanks amazon selling product,this is my taste, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.26441932,0.8568522930145264,0.7896764159202576,0.5070839524269104,0.2644193172454834,0.0
looking real german haribo ones made haribo america made artificial flavours german ones natural taste much better trouble hard find look ones german packaging,not the right ones, not as good as expected,"{'rouge1': Score(precision=0.2, recall=0.25, fmeasure=0.22222222222222224), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.25, fmeasure=0.22222222222222224)}",1.0,0.3491682,0.8525401949882507,0.7917279461026192,0.19575472176074982,0.34916815161705017,0.0
good job new packaging still go soggy unless wrap wrap need pair scissors open good job,new packaging, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.0058023166,0.8821142315864563,0.7943089725449681,0.1558457911014557,0.0058023445308208466,0.0
good enticing product added benefit low calorie dog loves dogs love,zukes, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.2664095,0.8568086624145508,0.7897764602303505,0.4423561990261078,0.2664094865322113,0.0
cookies good think actually better regular cookies highly recommended people gluten free great,this are really good, great cookies,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.4450388,0.8564849495887756,0.8019891661405564,0.7224783301353455,0.44503873586654663,0.0
excellent rub good basic chicken could original excellent amazing,excellent rub, best rub ever,"{'rouge1': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4)}",1.0,0.87632036,0.918236494064331,0.8952552658131974,0.3716554343700409,0.8763203024864197,0.249999999375
makes excellent hot chocolate also make gourmet hot chocolate mix use bit kick mix,great hot chocolate bit of spice, best chocolate ever,"{'rouge1': Score(precision=0.3333333333333333, recall=0.16666666666666666, fmeasure=0.2222222222222222), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.16666666666666666, fmeasure=0.2222222222222222)}",0.8333333333333334,0.7086371,0.8612415790557861,0.8290077462305425,0.6090551614761353,0.7086372971534729,0.14285714265306124
best green tea ever tried subtle yet nice aftertaste refreshing relaxing,the best, best tea ever,"{'rouge1': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4)}",1.5,0.46267894,0.8495412468910217,0.8069746562505221,0.6736198663711548,0.46267905831336975,0.3333333322222222
good feeding dog scarfs food far toy challenges great start start marketing people love want spend one toy definitely try games see challenging,for smart dogs or large treats kibble, great toy,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.29684824,0.8562420606613159,0.7913972291350365,0.4358433187007904,0.29684820771217346,0.0
loved flavor especially decaf love cup tea evening worry keeping awake small teapot way really enjoy ultimate flavor tea two teabags together perfect,great flavor, best decaf tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.5,0.39965707,0.868434727191925,0.809567234814167,0.6930274367332458,0.39965686202049255,0.0
love pop chips like salty snacks one low calorie great think single serve bags salt vinegar less flavor bigger bags think next time buy bulk get bigger bags,yum, great chips,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.22998503,0.7921151518821716,0.7290025866031647,0.5510543584823608,0.22998499870300293,0.0
pretty much tastes like applesauce tired things labeled something else mostly applesauce good go careful make mess accidentally hit let baby squeeze hard,just okay, pretty good,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.5110956,0.9073376059532166,0.852380536198616,0.1972089558839798,0.5110955834388733,0.0
heard cha tea award tried aroma coming tea fantastic tea smooth excellent brown rice taste wonderful cha tea keep buying try teas company well,love this tasty, best tea ever,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3939676,0.8176053762435913,0.7634225705265999,0.6014362573623657,0.3939675986766815,0.0
cet hextra premium chews large treats dogs seeing refuse let brush teeth would given star paying large lb dog expect large chews instead large small ones happened bags,dogs love um but, my dogs love these,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.75,0.7108041,0.8678162693977356,0.8507909255553198,0.3563970923423767,0.7108040452003479,0.6666666644444444
like salt vinegar crisps would prefer vinegar lighter love salty slightly tangy yummy,one word yum, great salt,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.31953126,0.8248394131660461,0.7647226560115814,0.5792632102966309,0.3195312023162842,0.0
tried love big chocolate milk drinker looking something without calories artificial sweeteners found,love, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.39906225,0.8757032155990601,0.8160672533512116,0.4112634062767029,0.39906227588653564,0.0
perfect texture introduce real food babies months tastes good baby loves sprout,great baby food, great,"{'rouge1': Score(precision=1.0, recall=0.3333333333333333, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.3333333333333333, fmeasure=0.5)}",0.6666666666666666,0.30050468,0.8481000065803528,0.7943253358865238,0.1152854710817337,0.3005047142505646,0.3333333322222222
used say would never buy groceries store chef boyardee go sale even cheaper,regular price is can at, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.29296118,0.8393712043762207,0.7759413623809814,0.15217024087905884,0.29296112060546875,0.0
wary ordering received shipment today single dented even tiny dents would ok certainly major dent issues hopefully amazon manufacturer solved shipping packing issue would feel comfortable ordering,no dented cans for me, dented cans,"{'rouge1': Score(precision=1.0, recall=0.4, fmeasure=0.5714285714285715), 'rouge2': Score(precision=1.0, recall=0.25, fmeasure=0.4), 'rougeL': Score(precision=1.0, recall=0.4, fmeasure=0.5714285714285715)}",0.6,0.770846,0.9101462364196777,0.903090837447847,0.46131348609924316,0.7708460688591003,0.999999995
bought eden brand find taste better recommend good sense brand moist eden dry appear made us hard really know great snacks come reclosable bags good sense gets vote,very tasty and better than others, best ever,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3901966,0.8410896062850952,0.784294402897358,0.16211718320846558,0.3901965320110321,0.0
really like dog food aware goes pet food also limited income finding good quality pet food reasonable price challenging glad found product dogs love coats shiny soft thanks dogswell,good product, great product,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.87049866,0.9994732737541199,0.9704608314896083,0.33305829763412476,0.8704983592033386,0.3333333322222222
love much wanted box said use actual banana tasted fake overpowering know maybe bananas used make bar ate little ripe liked idea bet flavors would better,ok, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.48073608,0.8975412845611572,0.8414386814832687,0.2366599589586258,0.4807360768318176,0.0
tried many different coffees since keurig brewer tully blend suits taste completely everyone taste requirements wife really like tully,cup breakfast blend, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.6402824,0.9089884757995605,0.8629093873500824,0.4999186098575592,0.6402822732925415,0.0
good cannot get enough always ask plane ride taste amazing,so good, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.515332,0.9051434993743896,0.8507023799419404,0.4550304412841797,0.5153318643569946,0.0
little sugar free mint packs powerful punch cinnamon true cinnamon flavor mint held mouth still carry conversation far favorite mints great job altoids thank amazon com mints,little mint, great gum,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.46376735,0.9109312295913696,0.8523018273711205,0.5180737972259521,0.4637674391269684,0.0
fish great fresh sea black years like remembered thank reminds home ordering fish,great fish, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.5047844,0.8749759197235107,0.8228132402896882,0.394613653421402,0.5047844648361206,0.0
illy issimo coffee liked excited try iced coffee drink like strong coffee taste like prefer smooth coffee taste quality brand great though giving three stars,did not care for this one, not good,"{'rouge1': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25)}",0.8333333333333334,0.42304206,0.8641853332519531,0.8073797523975372,0.2508853077888489,0.4230421781539917,0.0
eat near vegan diet near like milk coffee pacific organic vanilla almond milk trick like,like it, good but not great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.24022645,0.8244489431381226,0.7588198970258236,0.08113827556371689,0.2402264028787613,0.0
heard lot frying food duck fat true cooked many different foods cannot say enough good try tortillas duck fat wow double cooking french fries amazing,amazing, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.29290426,0.8679614663124084,0.8016686031222344,0.34352123737335205,0.2929040491580963,0.0
teeth hurt days trying eat bag threw rest away felt like chewing fried pigs teeth,to tough to eat, not the best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.32436588,0.8515835404396057,0.7891307961940766,-0.014912390150129795,0.32436585426330566,0.0
dog loves fairly reasonable price like purchase may bags keep fresh purchase,good treat, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.40278226,0.8837998509407043,0.8236146304011345,0.3576955795288086,0.4027823507785797,0.0
granola good little sweet least ingredients fairly clean would ok occasional treat something would eat feed daughters every day breakfast though,nice pick for an treat, good but not great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.39342898,0.8071468472480774,0.7539721786975861,0.1722816377878189,0.3934288024902344,0.0
normally breakfast blend drinker decided try bb available although friends family like felt strong packaging great price ordering breakfast blend today hopefully good giving five stars though good quality,too strong for me, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,-0.013175027,0.8381314277648926,0.7533960371091962,0.42224279046058655,-0.01317496970295906,0.0
used years less salt free msg free good original great smell tastes delicious miss salt cannot get stores yet happy order amazon,seasoning, great salt,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.06671821,0.8722222447395325,0.7896702962368727,0.4110475182533264,0.06671822816133499,0.0
product arrived good shape timely fashion find product taste aroma name roast would warrant would likely order product,black silk dark roast, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.27893865,0.8552812337875366,0.7892788201570512,0.2949453890323639,0.2789387106895447,0.0
