original_text,original_summary,predicted_summary,rouge_scores,wer_scores,cosine_similarity,myevaluation_scores
like sweet cereal granola sweet good texture perfect yoghurt would buy often quite pricey,good with, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.46170682,0.11609761
delicious orange slices dipped dark chocolate wonderful one slice perfect end meal sophisticated sticky sweet perhaps negative reviewer likes cheap intensely sweet candies would make fantastic hostess gift,perfect, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.33723122,0.121519186
basically seasoned paste plastic tube cook well good extra flavoring taste seemed bit weird tasted like plastic gross save money get good quality spices add meal,paste in plastic, not as good as other brands,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.17167446,0.12291408
family liked pie crust used crumb fruit crisp continue experiment different uses,gluten free, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.32756647,0.08029466
got diabetic father law tasted wished gotten jar two tart like sweet jams wonderful taste,wonderful, good,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.6302433,0.12059154
regularly use coffee smooth fairly bold good addition coffee selection,nice smooth bold brew, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.544214,0.21415676
best dark chocolate covered orange peel ever tasted keep ordering run cannot find good anywhere else,amazing, best chocolate ever,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",3.0,0.31414828,0.10785475
salt vinegar nut best salt vinegar potato chips ever bout bags ate hour,awesome, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.45768458,0.09888026
length golden retrievers love toy buy another one year old dog let dogs play best dog toy ever bought dissapointed great smart dogs get bored easily hours fun,great toy for golden, my dogs love it,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.30385095,0.12236902
first tried product visiting chocolate chicago six years ago reminded tasty coffee late makes great cup hot chocolate occasionally enjoy mixing coffee make mocha,hot chocolate, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.53025603,0.17918265
product covers two important requirements cost reasonable highly recommended,good healthy product, good product,"{'rouge1': Score(precision=1.0, recall=0.6666666666666666, fmeasure=0.8), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.6666666666666666, fmeasure=0.8)}",0.3333333333333333,0.83733577,0.20447338
yummy like fresh banana nut bread fall apart would recommend anyone quaker soft baked cereal bar banana nut bread great grab go breakfast,so yummy, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.56696826,0.17369719
creamer excellent far flavor goes takes long time coffee know sugar free fact wish larger sizes fine use,will not well, good stuff,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.19312665,0.070313305
dog weighs little big awkward draw game tug war though slightly larger dog might better time toy seems sturdy screw cap makes filling easy,probably little too big for the, my dog loves it,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.09424959,0.0800462
pleasant mint used wintergreen altoids product disappoint,weak flavor, not the best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.5,0.36739832,0.107808955
needed clean wanted get rid boxes cups basket worked perfectly fits cups expected,more cups than expected, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.17536482,0.1087276
chips perfect snacking without salsa texture brittle thin like plocky chips downside spice minimal,tasty, great chips,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.29719603,0.1608535
coffee automatic order every month office everyone likes much trigger extra shipment addition monthly order keurig cup think little better taste much expensive money think great coffee,good coffee and less expensive, great coffee,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.8,0.8095826,0.20262277
excellent product enjoying minimum ten years hopefully continue years come,olive salad, great salad dressing,"{'rouge1': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4)}",1.0,0.7061857,0.12377026
ordered delicious pistachios came quickly addicting around time eating like addict got addicted oreo started get serious diarrhea sure gave stopped eating came liquid form fabulous,tasty, great crackers,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.3527994,0.1249856
tried bottled iced teas available one like best sugar sweeteners floral fruit flavors perfectly brewed green tea taste perfect hot humid day seattle day need cool drink,the best market iced green tea, great tea,"{'rouge1': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25)}",0.8333333333333334,0.62477183,0.22170149
like madhouse munchies flavors sea salt vinegar best opinion correct amount twang really wish lunch right,very nice tangy flavor, great chips,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.21112303,0.09912142
odd flavor way salty taste like cheese living south beach lifestyle years typically enjoy low carb snacks could eat try aunt carb cheese straws instead,like most low carb snacks but, not so good,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.20655921,0.10654578
real cups knock mesh kind coffee filled grinds better instant coffee,horrible not what expected, not bad,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.51254857,0.07415896
regular coffee drinking thought since keurig give shot loved,my loved these, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.18276823,0.11098155
stuff darn good hard stop eat one piece would given five stars ingredients normally eat natural cannot remember order much miss,totally addicting, good but not the best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.5,0.17940015,0.063201874
love stuff easy seasoning use makes meat delicious,choice seasoning, great seasoning,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.7020006,0.17479904
product pretty delicious love using stevia instead fake sugars natural product seems less likely cause cancer wish things would use instead,tasty, good stuff,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.49541903,0.13662353
saw chef feature thought must taste great texture odor flavor awful spit first bite packages,yuck, yuck,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,0.99999994,0.20152676
glad taste one ideal bitter taste smooth whether adding sugar cream black order,green mtn breakfast blend cups, good coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.53812605,0.15367399
product hard find market found small pet store oregon could find california stuff bite sized crunchy lasts forever dog loves highly recommended,an excellent dog training treat, my dog loves it,"{'rouge1': Score(precision=0.25, recall=0.2, fmeasure=0.22222222222222224), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.2, fmeasure=0.22222222222222224)}",0.8,0.49500817,0.14098199
great soup full flavor spice like spicy stuff stay away one,good stuff, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.46742734,0.14955157
gluten free months dying cheese crackers amazing vacation friends eating gluten free still loved crackers going order cases stock,yumm gluten free or not, great gluten free crackers,"{'rouge1': Score(precision=0.5, recall=0.4, fmeasure=0.4444444444444445), 'rouge2': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575), 'rougeL': Score(precision=0.5, recall=0.4, fmeasure=0.4444444444444445)}",0.6,0.64867014,0.19249009
love particular blend green mountain coffee bold enough filled tastes make morning coffee break something look forward day highly recommend product,bold and beautiful, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.2818702,0.14170927
one year old lab loves chews teeth white look like using course,lab loves these chews, my dog loves these,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.75,0.58706665,0.18819799
name literally yoo hoo basically slightly watered chocolate milk ages thought would share family happen biggest fan gross anything,it is yoo hoo, not the best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.17917755,0.08037423
bomb keep freezer mix one scoop smuckers strawberry lemonade cup frozen blend min blender high speed yum lime flavor makes wonderfull combo enjoy,amazing flavor, best ever,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.28059205,0.09489936
potato chips certainly crunchy rather aftertaste delicious kettle brand potato chips certainly consistent color less oily fingers,crunchy, great chips,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.28409857,0.1336395
white bread thing probably like one like white breads really full bodied white breads otherwise always choose whole grains one full bodied particular flavor interesting,if you like gummy white bread, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.34105602,0.1451474
delicious sweet sweet full serving fruit almost guilt free expensive stores amazon great place purchase,yummy, yummy,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0,0.21234752
easier get delivered via prime usually mix blue wellness core blue longer available via prime trying eats seems fine eager blue though problem yet ill effects switch,healthy and at the time, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.23671252,0.084388174
bar best texture stays moist almost like bakery item set texture mushy making wonderful combination calorie content either making good buy whole family enjoy,surprisingly moist, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.40471953,0.14534889
sent mother mother day get one time nice price used always get box cella christmas oh packaging bought inexpensive ice packs nice,for mom, great gift,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3711087,0.120833635
organic ingredients good body ingredients tasty goes whatever want add topping eat plain keep hand variety,dr kracker makes good variety of crackers, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.28676003,0.09924668
popcorn perfectly seasoned uses oil butter flavor convenient self contained sealed package open dump popcorn maker ever since discovered popcorn old boring popcorn,great taste, great popcorn,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.47624046,0.15191977
good large single serving thing parties need restaurant service etc great,large black tea bags, good,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,-0.0029746294,0.03887989
evaporated cane juice sugar another name another product tries present healthy really eating something lists sugar second ingredient would consider healthy start day,sugar is the second, not as good as other brands,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.5,0.26198372,0.13209832
bought husband said best energy shots takes one mornings works hard day good stuff,great energy, great energy drink,"{'rouge1': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8), 'rouge2': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8)}",0.5,0.74743474,0.19835286
best coffee love taste southern pecan taste buy future,great coffee, great coffee,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0000001,0.2645068
sure many people understand first taste ice sparkling water childhood drinking new york seltzer water ive morning loss ny seltzer since discontinued decade ago right world,greatest tasting water since, not the best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.27250448,0.10507236
buying quaker oats granola bars nature valley chewy bars better tasting make great snack go chocolate peanuts raisins get better,my new granola bar, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.42450315,0.15112399
omaha steaks called gourmet food people know shop locally follow recipe price per pound items compare grocer,bob, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.25799763,0.072425604
noon every day dog starts hound us one day greenie loves veterinarian approval great product used years site easy delivery always prompt,greenies yum, my dog loves these,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.25569972,0.115790255
excellent little treats size tip little finger even cut half italian greyhound give count recognize quantity sensitive certain ingredients especially corn zuke treats make ill,zuke mini naturals dog treats salmon, my dog loves these,"{'rouge1': Score(precision=0.25, recall=0.16666666666666666, fmeasure=0.2), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.16666666666666666, fmeasure=0.2)}",0.8333333333333334,0.38394976,0.14259858
love easily intense tried current supply runs order,altoids spearmint mints, works well,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.25326097,0.08095444
ordering fiesta dip mix many years fiesta dip mix spicy vegetable dip desert top dips purchased,one great dip, great crackers,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.40345225,0.14020482
good eating sauce spaghetti years thought would try something different sauce runny dull flavor figured would better disappointed hype chef name jar get buy really worth,meh, not as good as other brands,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",6.0,0.19417138,0.08717304
fast professional transaction needed one ingredient new recipe turned great need find uses stuff,exotic pantry stuff pomegranate molasses, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.34100622,0.13572852
tastes better spaghetti made wheat gluten free expensive got good price buy finished,better than gluten filled, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.2614391,0.13991944
tried many different decaff coffees times cut one really good great way relax evening,great coffee, great coffee,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0000001,0.27261364
ingredients seem good quality although nothing like merrick great mixing kibble dog needs mush soft wet canned food,good, good,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,0.99999994,0.18360023
wonderful full bodied coffee great price much less offensive packaging normal cup works like normal cup problems,great coffee, great coffee,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0000001,0.26482192
live hot dry climate make ton sun tea easy fast flavor twining black tea wonderful full flavor highly recommend sun tea enjoying summer,this tea is lovely all year long, great tea,"{'rouge1': Score(precision=0.5, recall=0.14285714285714285, fmeasure=0.22222222222222224), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.14285714285714285, fmeasure=0.22222222222222224)}",0.8571428571428571,0.81535244,0.2350853
great use cooking baking putting tea coffee like using white powder texture good fact counts makes easy count calories cheating much spoonful,for tea and coffee, great tea,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.79977876,0.21358486
like kraft dressing cannot get northern virginia ordered box stuff could hand times end story,review, not as good as other brands,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",6.0,0.30159932,0.090883456
way much hot chocolate like sugar flavored chocolate going buy pure chocolate mix bag would say would taste good sweet,info, good chocolate,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.045696724,0.076420896
sure would like sorry order sale fruity strawberry overwhelming quite delicious tea black jack definitely favorites teas good think ordered varieties,so good so fruity, best tea ever,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.29082066,0.14070016
perfect snack something keep office used hold meals try skip meals keep metabolism high lot almonds bar soft chewy packaging says try heated yet plan try like,healthy snack, great snack,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.8384427,0.23106448
pug kind picky really took chef michael sirloin dry kibble gave mixed usual kibble problem digestive upset,very good, my dog loves it,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.37191576,0.08771511
christmas pudding right size one good flavor keeps well,great little pudding, great product,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.4031545,0.16659139
know nettle tea pretty distinct taste particular brand unbearable smell reminded fish food pellets fishy taste bought pound loose somewhere else lot cheaper taste much better,fish tea, not as good as expected,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.5,0.092022255,0.088116504
senior wanted switch treat fit mature lifestyle loves regular greenies,greenies for, my dogs love it,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.22114068,0.09393575
great purchased ingredients yummy simple organic prunes added,organic prunes, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3022986,0.166245
like made back home help hooked finally found looking,do not buy it is addicting, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.0929935,0.048094038
liked smooth tasting aftertaste left amazing added thin palette still enjoyed lot purchase says shake unlike starbucks products better shake product bottom,coffee drink with kick, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.36295158,0.1304669
excited mix right away reviews saying smoothies limit cook amazing powdered product feel though home cook given secret ingredient one pantry begin adding indian dishes,incredible addition for cooking, the best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.29683524,0.110828675
older dog arthritis right hip good recommendations purchased loves retriever younger given also,great for all dogs, my dog loves these,"{'rouge1': Score(precision=0.25, recall=0.25, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.25, fmeasure=0.25)}",1.0,0.5665658,0.16819005
get regular monthly shipment enjoy decent discount coffee gone love amazon best deal wish costco sam would carry like others deals best,our favorite, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.39868045,0.11250869
product allows make really big providing spiced nuts gatherings fact gold spreads easily allows use little show people amazed edible gold,gold dust is awesome, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.39530936,0.15388381
noodles good smell little fishy open package rinse cook smell fine,will buy again, noodles,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.10580157,0.093111075
