original_text,original_summary,predicted_summary,rouge_scores,wer_scores,cosine_similarity,myevaluation_scores
best dark chocolate covered orange peel ever tasted keep ordering run cannot find good anywhere else,amazing, best chocolate ever,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",3.0,0.31414828,0.10785476
salt vinegar nut best salt vinegar potato chips ever bout bags ate hour,awesome, great chips,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.33717817,0.10791012
length golden retrievers love toy buy another one year old dog let dogs play best dog toy ever bought dissapointed great smart dogs get bored easily hours fun,great toy for golden, my dog loves these,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.38387182,0.1400123
first tried product visiting chocolate chicago six years ago reminded tasty coffee late makes great cup hot chocolate occasionally enjoy mixing coffee make mocha,hot chocolate, great hot chocolate,"{'rouge1': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8), 'rouge2': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8)}",0.5,0.9503219,0.25487435
product covers two important requirements cost reasonable highly recommended,good healthy product, great product,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.6824136,0.18144095
yummy like fresh banana nut bread fall apart would recommend anyone quaker soft baked cereal bar banana nut bread great grab go breakfast,so yummy, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.7072236,0.17899545
creamer excellent far flavor goes takes long time coffee know sugar free fact wish larger sizes fine use,will not well, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.057985283,0.085189365
dog weighs little big awkward draw game tug war though slightly larger dog might better time toy seems sturdy screw cap makes filling easy,probably little too big for the, my dog loves these,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.061590917,0.080200784
pleasant mint used wintergreen altoids product disappoint,weak flavor, good product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3666849,0.12732995
needed clean wanted get rid boxes cups basket worked perfectly fits cups expected,more cups than expected, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.4188269,0.15179227
chips perfect snacking without salsa texture brittle thin like plocky chips downside spice minimal,tasty, great chips,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.29719603,0.1608535
coffee automatic order every month office everyone likes much trigger extra shipment addition monthly order keurig cup think little better taste much expensive money think great coffee,good coffee and less expensive, good coffee,"{'rouge1': Score(precision=1.0, recall=0.4, fmeasure=0.5714285714285715), 'rouge2': Score(precision=1.0, recall=0.25, fmeasure=0.4), 'rougeL': Score(precision=1.0, recall=0.4, fmeasure=0.5714285714285715)}",0.6,0.8477843,0.20201318
excellent product enjoying minimum ten years hopefully continue years come,olive salad, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.1346426,0.09132439
ordered delicious pistachios came quickly addicting around time eating like addict got addicted oreo started get serious diarrhea sure gave stopped eating came liquid form fabulous,tasty, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.6570647,0.17723195
tried bottled iced teas available one like best sugar sweeteners floral fruit flavors perfectly brewed green tea taste perfect hot humid day seattle day need cool drink,the best market iced green tea, great tea,"{'rouge1': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25)}",0.8333333333333334,0.62477183,0.22170149
like madhouse munchies flavors sea salt vinegar best opinion correct amount twang really wish lunch right,very nice tangy flavor, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.5920984,0.18158524
odd flavor way salty taste like cheese living south beach lifestyle years typically enjoy low carb snacks could eat try aunt carb cheese straws instead,like most low carb snacks but, great tasting,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.38355517,0.16453119
real cups knock mesh kind coffee filled grinds better instant coffee,horrible not what expected, not bad,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.51254857,0.07415896
regular coffee drinking thought since keurig give shot loved,my loved these, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.18276823,0.110981524
stuff darn good hard stop eat one piece would given five stars ingredients normally eat natural cannot remember order much miss,totally addicting, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3029761,0.07446221
love stuff easy seasoning use makes meat delicious,choice seasoning, great seasoning,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.7020006,0.17479904
product pretty delicious love using stevia instead fake sugars natural product seems less likely cause cancer wish things would use instead,tasty, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.35378703,0.13334562
saw chef feature thought must taste great texture odor flavor awful spit first bite packages,yuck, not,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.1916859,0.06397224
glad taste one ideal bitter taste smooth whether adding sugar cream black order,green mtn breakfast blend cups, good stuff,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.2400861,0.10330983
product hard find market found small pet store oregon could find california stuff bite sized crunchy lasts forever dog loves highly recommended,an excellent dog training treat, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3248642,0.11686941
great soup full flavor spice like spicy stuff stay away one,good stuff, great soup,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.4068095,0.16845961
gluten free months dying cheese crackers amazing vacation friends eating gluten free still loved crackers going order cases stock,yumm gluten free or not, great gluten free crackers,"{'rouge1': Score(precision=0.5, recall=0.4, fmeasure=0.4444444444444445), 'rouge2': Score(precision=0.3333333333333333, recall=0.25, fmeasure=0.28571428571428575), 'rougeL': Score(precision=0.5, recall=0.4, fmeasure=0.4444444444444445)}",0.6,0.64867014,0.19249009
love particular blend green mountain coffee bold enough filled tastes make morning coffee break something look forward day highly recommend product,bold and beautiful, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.2818702,0.14170925
one year old lab loves chews teeth white look like using course,lab loves these chews, great for older,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.1362263,0.10014435
name literally yoo hoo basically slightly watered chocolate milk ages thought would share family happen biggest fan gross anything,it is yoo hoo, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.26130724,0.09539178
bomb keep freezer mix one scoop smuckers strawberry lemonade cup frozen blend min blender high speed yum lime flavor makes wonderfull combo enjoy,amazing flavor, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.7603999,0.17626476
potato chips certainly crunchy rather aftertaste delicious kettle brand potato chips certainly consistent color less oily fingers,crunchy, great chips,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.28409857,0.1336395
white bread thing probably like one like white breads really full bodied white breads otherwise always choose whole grains one full bodied particular flavor interesting,if you like gummy white bread, great bread,"{'rouge1': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25)}",0.8333333333333334,0.67470133,0.23155238
delicious sweet sweet full serving fruit almost guilt free expensive stores amazon great place purchase,yummy, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.704764,0.18216652
easier get delivered via prime usually mix blue wellness core blue longer available via prime trying eats seems fine eager blue though problem yet ill effects switch,healthy and at the time, good product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.36736596,0.10135261
bar best texture stays moist almost like bakery item set texture mushy making wonderful combination calorie content either making good buy whole family enjoy,surprisingly moist, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.44436634,0.15087013
sent mother mother day get one time nice price used always get box cella christmas oh packaging bought inexpensive ice packs nice,for mom, great gift,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3711087,0.120833635
organic ingredients good body ingredients tasty goes whatever want add topping eat plain keep hand variety,dr kracker makes good variety of crackers, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.26928204,0.08073878
popcorn perfectly seasoned uses oil butter flavor convenient self contained sealed package open dump popcorn maker ever since discovered popcorn old boring popcorn,great taste, great popcorn,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.47624046,0.15191977
good large single serving thing parties need restaurant service etc great,large black tea bags, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,-0.023534894,0.03826092
evaporated cane juice sugar another name another product tries present healthy really eating something lists sugar second ingredient would consider healthy start day,sugar is the second, sugar substitute,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.6711072,0.22370481
bought husband said best energy shots takes one mornings works hard day good stuff,great energy, great product,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.53169274,0.14509882
best coffee love taste southern pecan taste buy future,great coffee, best coffee,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.93514585,0.2578412
sure many people understand first taste ice sparkling water childhood drinking new york seltzer water ive morning loss ny seltzer since discontinued decade ago right world,greatest tasting water since, great taste,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",1.0,0.6920159,0.19711065
buying quaker oats granola bars nature valley chewy bars better tasting make great snack go chocolate peanuts raisins get better,my new granola bar, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3429671,0.124866545
omaha steaks called gourmet food people know shop locally follow recipe price per pound items compare grocer,bob, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.25799763,0.072425604
noon every day dog starts hound us one day greenie loves veterinarian approval great product used years site easy delivery always prompt,greenies yum, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.27448967,0.10023135
excellent little treats size tip little finger even cut half italian greyhound give count recognize quantity sensitive certain ingredients especially corn zuke treats make ill,zuke mini naturals dog treats salmon, great treats,"{'rouge1': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25)}",0.8333333333333334,0.33761176,0.15324448
love easily intense tried current supply runs order,altoids spearmint mints, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.113689296,0.04500498
ordering fiesta dip mix many years fiesta dip mix spicy vegetable dip desert top dips purchased,one great dip, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.39530873,0.15056449
good eating sauce spaghetti years thought would try something different sauce runny dull flavor figured would better disappointed hype chef name jar get buy really worth,meh, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.5050585,0.1075753
fast professional transaction needed one ingredient new recipe turned great need find uses stuff,exotic pantry stuff pomegranate molasses, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.34100622,0.13572852
tastes better spaghetti made wheat gluten free expensive got good price buy finished,better than gluten filled, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.32074243,0.14723188
tried many different decaff coffees times cut one really good great way relax evening,great coffee, great coffee,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0000001,0.27261364
ingredients seem good quality although nothing like merrick great mixing kibble dog needs mush soft wet canned food,good, great food,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.4222319,0.1302259
wonderful full bodied coffee great price much less offensive packaging normal cup works like normal cup problems,great coffee, great coffee,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0000001,0.26482192
live hot dry climate make ton sun tea easy fast flavor twining black tea wonderful full flavor highly recommend sun tea enjoying summer,this tea is lovely all year long, great tea,"{'rouge1': Score(precision=0.5, recall=0.14285714285714285, fmeasure=0.22222222222222224), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.14285714285714285, fmeasure=0.22222222222222224)}",0.8571428571428571,0.81535244,0.2350853
great use cooking baking putting tea coffee like using white powder texture good fact counts makes easy count calories cheating much spoonful,for tea and coffee, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.22565559,0.11023874
like kraft dressing cannot get northern virginia ordered box stuff could hand times end story,review, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.36243302,0.058357846
way much hot chocolate like sugar flavored chocolate going buy pure chocolate mix bag would say would taste good sweet,info, hot chocolate,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.05699663,0.079579085
sure would like sorry order sale fruity strawberry overwhelming quite delicious tea black jack definitely favorites teas good think ordered varieties,so good so fruity, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.3684296,0.15423016
perfect snack something keep office used hold meals try skip meals keep metabolism high lot almonds bar soft chewy packaging says try heated yet plan try like,healthy snack, great snack,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.8384427,0.23106448
pug kind picky really took chef michael sirloin dry kibble gave mixed usual kibble problem digestive upset,very good, dogs love it,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.5,0.33449978,0.080602996
christmas pudding right size one good flavor keeps well,great little pudding, great taste,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.50304365,0.19000147
know nettle tea pretty distinct taste particular brand unbearable smell reminded fish food pellets fishy taste bought pound loose somewhere else lot cheaper taste much better,fish tea, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.11008504,0.09082481
senior wanted switch treat fit mature lifestyle loves regular greenies,greenies for, great treat,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.26317608,0.12429113
great purchased ingredients yummy simple organic prunes added,organic prunes, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.17172843,0.13941413
like made back home help hooked finally found looking,do not buy it is addicting, love this stuff,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.096500024,0.05479467
liked smooth tasting aftertaste left amazing added thin palette still enjoyed lot purchase says shake unlike starbucks products better shake product bottom,coffee drink with kick, great coffee,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",1.0,0.720698,0.16158499
excited mix right away reviews saying smoothies limit cook amazing powdered product feel though home cook given secret ingredient one pantry begin adding indian dishes,incredible addition for cooking, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.5782199,0.1666276
older dog arthritis right hip good recommendations purchased loves retriever younger given also,great for all dogs, great product,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.75,0.46294782,0.13288963
get regular monthly shipment enjoy decent discount coffee gone love amazon best deal wish costco sam would carry like others deals best,our favorite, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.21445243,0.09114197
product allows make really big providing spiced nuts gatherings fact gold spreads easily allows use little show people amazed edible gold,gold dust is awesome, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.39530936,0.15388381
noodles good smell little fishy open package rinse cook smell fine,will buy again, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.18761033,0.052507177
product great tasting soothing effect stomach really love hot cold like drinking product hot long day tremendous would order,great product, great product,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0,0.21584857
best yerba mate ever healthy herbs make feel good using since ever,pure and healthy without, best chai tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.14449072,0.10001135
sardines good product price slightly affordable supermarket prices good addition current diet good protein source lieu options,good product, great value,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.6468812,0.14302994
koeze colossal cashews delicious cashews ever tasted huge kidding call jumbo flavorful order disappointed,best cashews, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.4037472,0.16164815
husband loves brand gummy bears excited found lb bag available came fresh chance get stale gone within weeks,the best gummy bears, great gummies,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",1.0,0.77370566,0.21352394
place find line find packets sweet used years half packets laying around,product, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.36760932,0.08648216
kitty loves treats cannot get enough loves much friend mine kitty also gave kitty kitty addicted,cat treats, great for puppies,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.5,0.29978764,0.12853281
