original_text,original_summary,predicted_summary,rouge_scores,wer_scores,cosine_similarity,myevaluation_scores,cs_PS_OT,cs_PS_OS,keyword_overlap
use agave nectar sweeten homemade prickly pear lemonade delicious much better sugar,product, good product,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}",1.0,0.81092626,0.58419496,0.35746372,0.8109262,0.4999999975
received plant great condition question box says stay box im little confused catch flies box anyone tell direction confusing way lol,great, not as expected,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",3.0,0.16409214,0.16690508,0.16971792,0.16409221,0.0
great service ordering simple great value money fresh product like home,the best tea in the world, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.2877582,0.4150787,0.5423992,0.2877582,0.0
first sure trying fan instant coffee husband told try africa well got mail today say best instant coffee hate place get amazon,yum, best coffee ever,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",3.0,0.09064037,0.30862948,0.5266187,0.09064026,0.0
whole family loves quaker oatmeal maple brown sugar flavor especially delicious quick easy make microwave good time especially craving something sweet would definitely recommend,yummy, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.704764,0.54243445,0.3801049,0.704764,0.0
love silken tofu use lot make smoothies toddlers good quality silken tofu happy price convenience delivered door,great product, great product,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0,0.67628103,0.35256207,1.0,0.999999995
received item expected anyone peanut porridge close gets jamaica,so nice to get of home, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.38536024,0.20926023,0.033160143,0.3853603,0.0
tea amazing better restaurant definitely purchase brand,great tea, great tea,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,0.9999999,0.7931725,0.5863451,0.9999999,0.999999995
love chef salt sugar lemon see lemon pepper store much time tasting enough lemon pepper one trick would recommend anyone,loved it, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.30617216,0.32641172,0.34665126,0.3061722,0.0
possibly best salt vinegar chips ever salt right compliment vinegar tartness perfectly chips good salt pepper little overwhelming,short and sweet, best chips ever,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.07545922,0.31968996,0.5639206,0.0754593,0.0
bought couple flavors halo hit cats unfortunately cats would touch,disappointed, cats did not like it,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",5.0,0.3283173,0.45938575,0.5904542,0.32831728,0.0
bought nana refined sugar cookies several flavors local health food store moving sale incredible looked online delighted find amazon bought cookies taste fantastic moist well really flavors tried outstanding,amazing cookies, love these cookies,"{'rouge1': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4)}",1.0,0.80631584,0.67575365,0.5451915,0.8063158,0.3333333322222222
love purchase amazon case saves get store almost box every weeks bake home baker use lot flour regret come bigger box thank amazon,down flour, love this flour,"{'rouge1': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4)}",1.0,0.7600431,0.59082556,0.42160803,0.76004314,0.4999999975
wife enjoy tea really like flavor think better moroccan mint teas tried caffeine drink morning early afternoon,mint tea, my favorite tea,"{'rouge1': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4)}",1.0,0.621905,0.6128534,0.60380167,0.6219051,0.3333333322222222
far tried plain yogurt amazing strawberry tasting right amount sweet started slowly putting half recommended added little little strong start low add desired taste,awesome, best of the best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",4.0,0.4514861,0.27813658,0.104787044,0.45148614,0.0
several people recommended tea high protein diet things got stopped love taste adding sweetener liked better effective sip evening,smooth move really helps move, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.025948921,0.28228608,0.5386232,0.025948944,0.0
brownie mix bake feet works super well chocolate chocolate chip cookies makes,great as cookies, great cookies,"{'rouge1': Score(precision=1.0, recall=0.6666666666666666, fmeasure=0.8), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.6666666666666666, fmeasure=0.8)}",0.3333333333333333,0.94151986,0.7661962,0.5908725,0.94151986,0.999999995
product fresh well packed good use oil salads making tasty good health,good product, good product,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0,0.71517676,0.43035355,1.0,0.999999995
frozen hot chocolate serendipity thought package good easy make would make friends,fun decadent dessert, great for hot chocolate,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.3333333333333333,0.56405115,0.61282504,0.66159904,0.564051,0.0
say milk chocolate melt mouth yummy crunchy hazelnuts ounces pleasure even better five pack free shipping cheapest price found anywhere,simply the best, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.2670142,0.34018582,0.41335756,0.2670141,0.0
unfortunately flavor peanut butter oil remove tell put water replace end peanut butter end thin slightly peanut flavored stuff buy expect anything else,not for peanut butter, not worth the money,"{'rouge1': Score(precision=0.25, recall=0.25, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.25, fmeasure=0.25)}",0.75,0.2769079,0.19903107,0.12115403,0.2769081,0.0
great product reasonable price husband favorite loves dark chocolate although get pack includes light dark peppermint also shopped around bargain surpasses cocoa cups tried taste,great product, great product,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0,0.71335965,0.4267193,1.0,0.999999995
vet recommended elderly golden retriever skin getting local grocery one bottle got three good buy dog scratch much,great value, great product,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.7200073,0.5049654,0.28992373,0.7200072,0.3333333322222222
satisfied product simple fact portion packets make best tasting popcorn definitely convenient way make popcorn popcorn machine measuring required,yum, great popcorn,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.26152268,0.4679651,0.67440766,0.26152253,0.0
drink refreshing hot cold settles stomach either way tangy lemon nice twist ginger bit honey makes tasty warm soothing supper drink like fact natural caffeine free,soothing after drink, refreshing and refreshing,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.55473757,0.47811985,0.40150213,0.55473757,0.0
kindergarten teacher one students brought bag class snack tried one another use power save rest kids cookies awesome sweet real treat measure serving else find devouring half bag,adults love them too, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.088270254,0.25485465,0.42143908,0.08827024,0.0
round usda organic gmo free canola oil expert oils need high heat oil various purposes including eggs baking rubbing grill,great product great price, great product,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=1.0, recall=0.3333333333333333, fmeasure=0.5), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.5,0.8364049,0.51432884,0.19225273,0.836405,0.6666666644444444
although package design nice get rose scent tea smell tea bag appealing yet unappealing time basically ginger overpowers flavors,ginger tea, tea,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.5,0.83682287,0.7066691,0.57651526,0.836823,0.4999999975
dog little maltese loves product knows get reward business wee wee pads works every time behavior also received product timely fashion thanks amazon,dog loves it, dog treats,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.6666666666666666,0.5138632,0.46826285,0.42266262,0.5138631,0.3333333322222222
love swanson premium chuck chicken breast keep pantry good chicken salad use casseroles chicken used good flavor nice amount chicken products liquid product one,good product, good product,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,1.0,0.6805284,0.36105677,1.0,0.999999995
taste product acceptable sister product cheese white cheddar much much better tasting,lo carb pizza flavor snacks, good product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.28364933,0.35512447,0.42659962,0.28364933,0.0
bought cans almond paste use main ingredient baking almond cookies satisfied product paste smooth even consistency strong fresh almond flavor smell would hesitate buy baking,excellent product, good product,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.89130473,0.61795294,0.3446012,0.89130473,0.3333333322222222
found coffee full flavored brewed cup really bitter smooth flavor good timothy world coffee rainforest espresso pretty close,good strong coffee, good coffee,"{'rouge1': Score(precision=1.0, recall=0.6666666666666666, fmeasure=0.8), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.6666666666666666, fmeasure=0.8)}",0.3333333333333333,0.93094563,0.8692533,0.80756104,0.9309455,0.6666666644444444
discovered pop chips yet know missing low calorie high flavor great kids lunches need single servings eat whole big bag,pop chips on the go, great chips,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.8,0.70583403,0.6436453,0.5814565,0.7058341,0.249999999375
really great tasting coffee cannot say enough good things bed bath beyond sells count odd would see less expensive,great taste but cheaper at bed, great coffee,"{'rouge1': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25)}",0.8333333333333334,0.42080408,0.45132673,0.4818494,0.42080402,0.1999999996
awesome soup wonderful authentic taste enough spice add sour cream little bread wonderful meal,better than being in, love this soup,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.07336093,0.3887821,0.7042033,0.073360905,0.0
two one senior one teenager teenager picky food far first brand bought neither dog leaves food bowl cannot wait meals thank,clean, great food,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.23300442,0.32142013,0.40983582,0.23300442,0.0
cats eat anything else even desert eats petco ran avoderm purchase another well known brand cats turned noses never buy amazon cheaper free shipping,will not eat anything else, cats love it,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.010984547,0.19879228,0.38660005,0.010984525,0.0
love crunch quite treat plus feel bad eating organic reasonably healthy taste chocolate berries every bite,yum, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.20587805,0.37348962,0.54110134,0.20587787,0.0
dog loves bones excited find online good price item shipped fast expected,great product, dog loves them,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.5,0.29356948,0.37154204,0.44951457,0.2935695,0.0
nephew ca turned packed take home used glad order line love everything reviews salt make low salt version try great burgers steaks chicken,love this stuff, great seasoning,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.2127603,0.20942795,0.2060958,0.21276012,0.0
espresso delicious strong strong full bodied terrific making cappuccino brand probably favorite,smooth to the last drop, best coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.11556898,0.32725617,0.5389434,0.11556892,0.0
using woody bbq sauce years rich thick yummy like sweet ketchup like sauces plus lowest carb barbeque sauce ever seen winner,the best low carb too, best hot sauce ever,"{'rouge1': Score(precision=0.25, recall=0.2, fmeasure=0.22222222222222224), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.2, fmeasure=0.22222222222222224)}",0.8,0.3113153,0.44029692,0.56927866,0.31131518,0.16666666638888888
real meat treats dogs love dogs motivated treats even like tasty nuggets small little treats great training rewards small enough put bunch pocket even break smaller pieces smaller dogs,delicious treats, great treats,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.8936846,0.7159093,0.538134,0.8936846,0.3333333322222222
chocolate coffees tried chocolate aroma taste really enjoy chocolate aroma dripping delivers chocolate creamy taste associate chocolate glazed donut,real chocolate, chocolate raspberry chocolate,"{'rouge1': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4)}",1.0,0.7790233,0.74087775,0.70273226,0.77902323,0.3333333322222222
disappointed tug jug came mail today dog minutes rubber rope chewed half short amount time waste money yet find something black lab destroy record time,tug jug lasts minutes, tug jug is not,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.6728261,0.6030532,0.53328043,0.672826,0.49999999875
like sweet cereal granola sweet good texture perfect yoghurt would buy often quite pricey,good with, good granola,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5,0.25349033,0.45069575,0.6479012,0.25349036,0.4999999975
delicious orange slices dipped dark chocolate wonderful one slice perfect end meal sophisticated sticky sweet perhaps negative reviewer likes cheap intensely sweet candies would make fantastic hostess gift,perfect, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.33723122,0.4591052,0.58097935,0.33723107,0.0
basically seasoned paste plastic tube cook well good extra flavoring taste seemed bit weird tasted like plastic gross save money get good quality spices add meal,paste in plastic, not as good as the picture,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.17140879,0.23527738,0.299146,0.17140877,0.0
family liked pie crust used crumb fruit crisp continue experiment different uses,gluten free, gluten free,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}",0.0,0.99999976,0.52307063,0.04614123,1.0,0.999999995
got diabetic father law tasted wished gotten jar two tart like sweet jams wonderful taste,wonderful, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.8597607,0.51289433,0.16602793,0.8597607,0.0
regularly use coffee smooth fairly bold good addition coffee selection,nice smooth bold brew, good coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.54098046,0.69096273,0.840945,0.54098046,0.0
best dark chocolate covered orange peel ever tasted keep ordering run cannot find good anywhere else,amazing, best chocolate ever,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",3.0,0.31414828,0.4479999,0.58185154,0.31414828,0.0
salt vinegar nut best salt vinegar potato chips ever bout bags ate hour,awesome, the best chips ever,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",4.0,0.28595078,0.39833266,0.5107146,0.28595072,0.0
length golden retrievers love toy buy another one year old dog let dogs play best dog toy ever bought dissapointed great smart dogs get bored easily hours fun,great toy for golden, great toy,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=1.0, recall=0.3333333333333333, fmeasure=0.5), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.5,0.82754433,0.59918916,0.37083387,0.8275444,0.6666666644444444
first tried product visiting chocolate chicago six years ago reminded tasty coffee late makes great cup hot chocolate occasionally enjoy mixing coffee make mocha,hot chocolate, best hot chocolate ever,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.3333333333333333, recall=1.0, fmeasure=0.5), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}",1.0,0.88375807,0.724432,0.56510586,0.8837582,0.49999999875
product covers two important requirements cost reasonable highly recommended,good healthy product, good product,"{'rouge1': Score(precision=1.0, recall=0.6666666666666666, fmeasure=0.8), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.6666666666666666, fmeasure=0.8)}",0.3333333333333333,0.83733577,0.66266155,0.48798752,0.83733565,0.6666666644444444
yummy like fresh banana nut bread fall apart would recommend anyone quaker soft baked cereal bar banana nut bread great grab go breakfast,so yummy, yummy,"{'rouge1': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.5, fmeasure=0.6666666666666666)}",0.5,0.9173511,0.6803719,0.44339257,0.9173511,0.9999999900000002
creamer excellent far flavor goes takes long time coffee know sugar free fact wish larger sizes fine use,will not well, excellent,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.20531453,0.2022,0.19908574,0.20531425,0.0
dog weighs little big awkward draw game tug war though slightly larger dog might better time toy seems sturdy screw cap makes filling easy,probably little too big for the, not my dog loves it,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.15483819,0.2580265,0.36121494,0.15483809,0.0
pleasant mint used wintergreen altoids product disappoint,weak flavor, licorice,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.23220459,0.24244684,0.25268912,0.23220456,0.0
needed clean wanted get rid boxes cups basket worked perfectly fits cups expected,more cups than expected, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.17536482,0.2313771,0.28738937,0.17536482,0.0
chips perfect snacking without salsa texture brittle thin like plocky chips downside spice minimal,tasty, great chips,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",2.0,0.29719603,0.4983825,0.69956887,0.29719618,0.0
coffee automatic order every month office everyone likes much trigger extra shipment addition monthly order keurig cup think little better taste much expensive money think great coffee,good coffee and less expensive, great coffee,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.8,0.8095826,0.64165115,0.47371978,0.8095825,0.1999999996
excellent product enjoying minimum ten years hopefully continue years come,olive salad, excellent product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.19788171,0.43345445,0.6690272,0.19788173,0.0
ordered delicious pistachios came quickly addicting around time eating like addict got addicted oreo started get serious diarrhea sure gave stopped eating came liquid form fabulous,tasty, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.8169325,0.6265522,0.4361719,0.8169326,0.0
tried bottled iced teas available one like best sugar sweeteners floral fruit flavors perfectly brewed green tea taste perfect hot humid day seattle day need cool drink,the best market iced green tea, best tea ever,"{'rouge1': Score(precision=0.6666666666666666, recall=0.3333333333333333, fmeasure=0.4444444444444444), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.6666666666666666, recall=0.3333333333333333, fmeasure=0.4444444444444444)}",0.8333333333333334,0.63248557,0.6458925,0.6592993,0.63248575,0.33333333277777777
like madhouse munchies flavors sea salt vinegar best opinion correct amount twang really wish lunch right,very nice tangy flavor, good snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.46627608,0.5106828,0.5550895,0.46627617,0.0
odd flavor way salty taste like cheese living south beach lifestyle years typically enjoy low carb snacks could eat try aunt carb cheese straws instead,like most low carb snacks but, good but not too salty,"{'rouge1': Score(precision=0.2, recall=0.16666666666666666, fmeasure=0.1818181818181818), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.16666666666666666, fmeasure=0.1818181818181818)}",1.0,0.46044412,0.48839635,0.5163485,0.4604442,0.0
real cups knock mesh kind coffee filled grinds better instant coffee,horrible not what expected, not as good as the,"{'rouge1': Score(precision=0.2, recall=0.25, fmeasure=0.22222222222222224), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.25, fmeasure=0.22222222222222224)}",1.25,0.6227405,0.3507762,0.07881215,0.62274027,0.0
regular coffee drinking thought since keurig give shot loved,my loved these, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.18276823,0.3809489,0.5791296,0.18276823,0.0
stuff darn good hard stop eat one piece would given five stars ingredients normally eat natural cannot remember order much miss,totally addicting, my favorite,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",1.0,0.23337196,0.17451593,0.11565991,0.23337194,0.0
