original_text,original_summary,predicted_summary,rouge_scores,cosine_similarity,bert_score,myevaluation_scores,cs_PS_OT,cs_PS_OS,keyword_overlap
cooked noodle soups using chicken soup base chicken soup turned little salty added noodles vegetables soup without adding extra salt still little salty add water make tasty,little salty, great soup,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.4209453,0.8866682052612305,0.827467558979988,0.644081175327301,0.42094534635543823,0.0
chocolate delicious could expected wrap easy remove wrap kisses inside come nice bag keeping safe inside box comes sturdy enough ordered two one came intact came one side disappointed,great product order on amazon, great,"{'rouge1': Score(precision=1.0, recall=0.2, fmeasure=0.33333333333333337), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=1.0, recall=0.2, fmeasure=0.33333333333333337)}",0.30491263,0.8230443000793457,0.7695837518385308,0.1584223210811615,0.30491259694099426,0.249999999375
best gluten free bread ever break apart like others almost cake like texture wonderful flavor buying amazon approximately cheaper per loaf buying market great product,pamela bread mix, best gluten free bread mix,"{'rouge1': Score(precision=0.4, recall=0.6666666666666666, fmeasure=0.5), 'rouge2': Score(precision=0.25, recall=0.5, fmeasure=0.3333333333333333), 'rougeL': Score(precision=0.4, recall=0.6666666666666666, fmeasure=0.5)}",0.6063219,0.8795799612998962,0.8440644961428869,0.800911009311676,0.6063218712806702,0.33333333277777777
hour energy drink works within minutes gives extra boost sometimes need get started morning lasts long time hour energy berry flavor oz box,hour energy drink is great product, great product,"{'rouge1': Score(precision=1.0, recall=0.3333333333333333, fmeasure=0.5), 'rouge2': Score(precision=1.0, recall=0.2, fmeasure=0.33333333333333337), 'rougeL': Score(precision=1.0, recall=0.3333333333333333, fmeasure=0.5)}",0.44583702,0.8804566860198975,0.8356196130274145,0.1651298999786377,0.4458370804786682,0.3999999992
gluten allergies great biscuits pancakes taste much regular bisquick problem comes small size would love box larger sizes,gluten free bisquick, great gluten free bread,"{'rouge1': Score(precision=0.5, recall=0.6666666666666666, fmeasure=0.5714285714285715), 'rouge2': Score(precision=0.3333333333333333, recall=0.5, fmeasure=0.4), 'rougeL': Score(precision=0.5, recall=0.6666666666666666, fmeasure=0.5714285714285715)}",0.74125046,0.8732640743255615,0.8498252029178945,0.5979729890823364,0.7412505149841309,0.3999999992
good litter hard clumping easy scoop stopped using weight package problem customers,good, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.6929585,0.9995583891868591,0.9481096476316453,0.017487652599811554,0.6929585337638855,0.0
good used gnc products past like one different flavors leaves much full gnc stuff buy,drink, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.33296126,0.8995689153671265,0.8329193142056466,0.15677869319915771,0.3329612910747528,0.0
rye soda make old fashioned fruit cherries move level story use premium liquor drinks premium cherries,makes the best old, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.45071423,0.8740741610527039,0.8182167327404023,0.042100854218006134,0.450714111328125,0.0
perfect written stars arrived quickly excellent condition great favor guests everyone loved,perfect, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.3889116,0.8952466249465942,0.8329457664489747,0.35500001907348633,0.38891148567199707,0.0
granola delicious crunchy satisfying chunks chocolate mixed clumps granola well chips loose chocolate use yogurt awesome like packaging resealable bag convenient practical,delightful, delicious,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.61915565,0.9994902014732361,0.9428820765018464,0.41001683473587036,0.6191556453704834,0.0
sliced long way make nice strips eggs drop soup whatever add lot flavor jalapenos hot use get even flavor good way make food lot interesting,excellent flavor good value, good stuff,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.54713154,0.8522600531578064,0.8113332513450786,0.3791630268096924,0.5471314787864685,0.1999999996
two westies maltese trying many brands canned dog food dogs would eat finally discovered three dogs love dog food enjoy many different flavors trays large right one serving dogs pounds,dogs love these, great for dogs,"{'rouge1': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.3333333333333333, recall=0.3333333333333333, fmeasure=0.3333333333333333)}",0.6261741,0.8567312955856323,0.824890360798881,0.44001126289367676,0.6261742115020752,0.3333333322222222
first found tea husband went england france got back usa found international grocery store excited,good tea, not worth the money,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.068251565,0.8475503921508789,0.7675729750096798,0.11412495374679565,0.06825174391269684,0.0
husband love peanut butter taste great love support,yummy peanut butter, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.14951,0.8039073348045349,0.7339823083579541,0.19704067707061768,0.14951010048389435,0.0
great makes coffee taste like half half yet non dairy convenient eating little individual portions easy carry baggie purse wish carried supermarket,delicious very convenient, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.64244986,0.8764301538467407,0.8337586367130281,0.4767899513244629,0.6424499750137329,0.0
quality pumpkin quite good however shipped warehouse carton cans badly dented order item,all of the cans were dented, not as pictured,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",-0.017247494,0.8281917572021484,0.7441652510128915,0.10582375526428223,-0.017247578129172325,0.0
best snack since celiac sometimes one quick breakfast filling thank nature valley,so glad ordered these, yummy,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.21794255,0.8365523815155029,0.768153118789196,0.4837164878845215,0.2179425060749054,0.0
ordered try old school cocktails called realizing orgeat widely available coffee shop syrup shots would perhaps better cheaper choice usable best,not, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.14196524,0.8925830721855164,0.8132623276114463,0.32058441638946533,0.14196518063545227,0.0
love water taste good unless cold cold especially slushy fantastic care brands coconut water ones cardboard package really like bottles,love it, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.39578184,0.9009396433830261,0.8385504019260406,0.24289658665657043,0.3957817554473877,0.0
made mistake ordering purchased pound begin thought would better taste think able use buy anymore,cacao, not as pictured,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.10305433,0.810280442237854,0.7364662031829358,0.09174410998821259,0.10305435955524445,0.0
super avocado oil worth price fresh cold pressed made care great face washing use like lotion greasy love,the best, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.49665102,0.8883412480354309,0.8342727053165436,0.378853440284729,0.49665117263793945,0.0
mean wow table awesome definitely meets needs,love the, good stuff,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.19677028,0.9172661900520325,0.839313480257988,0.2950434982776642,0.19677013158798218,0.0
never tea drinker least without ton sugar day dear friends served tea really best time soothing added sugar needed right natural sweetness reminded red hots,my goodness, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.25468397,0.8687634468078613,0.7997149738669396,0.6692737340927124,0.25468388199806213,0.0
individually packaged assorted rice crackers really good could without packaging really great price high quality mix rice crackers wasabi peas included mixed salted peanuts delicious snack,delicious, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.6536313,0.8680264949798584,0.8269780468940735,0.4526047706604004,0.6536314487457275,0.0
looking fiber found grams fiber per serving protein way go kashi,delicious and good for me, great snack,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.6691537,0.8293119072914124,0.7932214790582657,0.19393488764762878,0.6691537499427795,0.0
nice red miso japan strong right balance taste flavors goes well seaweed soups order,nice, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.6625004,0.9992790222167969,0.9457261550426483,0.14929163455963135,0.6625005006790161,0.0
received keurig christmas since tried many black teas could find like bigelow english breakfast strong others tried lipton tea drinker closest could find honest little better good cup tea,bigelow breakfast tea, great tea,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}",0.7035781,0.8462677597999573,0.8183914434722321,0.6672111749649048,0.703577995300293,0.249999999375
tea strong weird taste like fragrant jasmine tea use contacted seller since product expiration date seller refuse exchange,weird taste, tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.3433773,0.8784757852554321,0.8146646067500115,0.5705506205558777,0.34337714314460754,0.0
tried like covered salt mostly pepper way way much ended using stir fry add salt pepper dish recommend unless really like lots seasoning,too much seasoning both pepper and salt, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.17686617,0.82479327917099,0.7546945875883102,0.15869095921516418,0.17686623334884644,0.0
got suggestion friend glad use medium amount water keurig someone want really dark coffee would enjoy even using water already gotten,my favorite cup, good but not the best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.25857607,0.8338418006896973,0.7685579472780227,0.12152846157550812,0.25857609510421753,0.0
tried every kind pork rinds market lowrey microwave pork rinds best ever given friends try totally agree problem hard find ordered case amazon,awesome, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.6017377,0.8913775682449341,0.8443614488840103,0.3575751781463623,0.6017376780509949,0.0
best found date back soon,outstanding, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.6618732,0.9994726777076721,0.9458565312623978,0.24713751673698425,0.6618731617927551,0.0
special slim jim live advanced simply delicious special also nutricious tasty add pleasure day,delicious, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.4545431,0.9987285733222961,0.9306737256050109,0.31643033027648926,0.45454299449920654,0.0
tried see would taste close duncan donuts sorry come close first taste good taste,does not to donuts, not bad,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.29576582,0.8471778631210327,0.7831636860966683,0.2758195400238037,0.29576584696769714,0.0
mints whiff local candy decided get anyway since latte mints tried like one direction,tastes great but smells, great product,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.3854849,0.8266444206237793,0.7784639155677217,0.2536689043045044,0.38548481464385986,0.249999999375
frozen fresh arrival awsome tasting highly recomend co lobster tails advertized jumbo tasty best ive ever,awsome, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.24747208,0.8460642099380493,0.778780834376812,0.3357383608818054,0.24747207760810852,0.0
excited try love things cheese thought care tasted like cardboard,would not buy again, not bad,"{'rouge1': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.25, fmeasure=0.3333333333333333)}",0.22807792,0.8649847507476807,0.7944517372548581,0.16710859537124634,0.22807802259922028,0.0
much say looking citric acid cannot beat price use part homemade dishwasher detergent keep dishes getting,perfect for my needs great price, great product,"{'rouge1': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.16666666666666666, fmeasure=0.25)}",0.5577065,0.8322526812553406,0.7940668622135326,0.24453005194664001,0.5577064156532288,0.1999999996
best chips perfect salty great taste taste somewhat healthy amazon price right,best chips ever, yummy,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.22503355,0.8183231353759766,0.7522431662678718,0.3700680732727051,0.2250334918498993,0.0
nice taste best served cold sweet overly strong coffee flavor bitter serving size small,nice taste small serving size, good coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.4629728,0.8551729321479797,0.8020637467503547,0.7183783054351807,0.4629729688167572,0.0
ordered watching tv shopping channel presentation much better price amazon found taste ordering,no thank you, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.28217465,0.8459250926971436,0.7810848128795624,0.276048481464386,0.2821747064590454,0.0
dog likes greenies seem little products type appear worth money well liked pooches job cleaning teeth well,good product for teeth, dog treats,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.32047868,0.8698050379753113,0.8052580353617669,0.4805070757865906,0.3204785883426666,0.0
anything like long time grew many good german bakery stores specialized german coffee cake treat really,really delicious, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.48083332,0.895696222782135,0.839784939289093,0.3330213725566864,0.48083341121673584,0.0
sent never ordered cause like dark chocolate trying send back sent,never buy dark chocolate, not worth the money,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.40561876,0.8465633392333984,0.7903003162145615,0.21120324730873108,0.40561872720718384,0.0
excellent flavor right medium dark strength prefer little bottled coffee drinks like stash quality flavorful coffee fridge good choice,very good, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.33027086,0.8943135738372803,0.8280011868476869,0.6777974367141724,0.33027100563049316,0.0
sampled switch orange tangerine blend low carbonation high orange taste worth every sip gold plus healthy boot give try may brand names,anything and is worth try, great tasting,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.38485926,0.836336076259613,0.779642625451088,0.5124635100364685,0.3848593831062317,0.0
terrific deal coffee lover needs cut back caffeine consumption great tasting coffee great deal spend grocery store get mine subscription plan little plus tax,folgers half caffeine, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.53562963,0.8604544997215271,0.8119031155109406,0.5687916874885559,0.5356295108795166,0.0
good tasting tho sweet sweet us essentially rice krispy bar,very sweet, great taste,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.6237104,0.899417519569397,0.8531354868412018,0.608954668045044,0.6237102746963501,0.0
totally enjoyed kellog special berries tasteful nourishing filling purchase future,review, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.35428166,0.8988682627677917,0.8337811508774757,0.44953396916389465,0.35428163409233093,0.0
needed wedding favors one best prices got quick product good thank,great, great product,"{'rouge1': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=1.0, fmeasure=0.6666666666666666)}",0.6577037,0.8958120346069336,0.867270085736615,0.5416873693466187,0.6577036380767822,0.4999999975
geat product hot best tasted long time creamy really good,hot, the best,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.30981904,0.8932142853736877,0.8255801939964295,0.31262990832328796,0.3098191022872925,0.0
use coffee bean direct beans great free shipping amazon great taste reasonably priced fresh use kenya aa co columbian decaf happy stuff,love coffee bean direct beans, great coffee,"{'rouge1': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.2, fmeasure=0.28571428571428575)}",0.6030977,0.9122388362884521,0.8682317817127818,0.5116990208625793,0.6030975580215454,0.16666666638888888
brewing directions right tin know negative review excellent everyday green tea brewed properly never bitter lovely aroma rd order,excellent everyday, great tea,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.2968638,0.8773208856582642,0.8103692626953125,0.5678048133850098,0.2968637943267822,0.0
like samu different rest coconut waters powering sweet right also amazing chaser combines well tropical drinks high quality something random asian grocery store,better than the rest, great flavor,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.24618325,0.8708723187446594,0.8010179172456265,0.4315416216850281,0.24618329107761383,0.0
product totally reminds lipton lemon ice tea really really good makes good sleep relaxation aid,good, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.5239421,0.89225172996521,0.8397024965286255,0.3268735408782959,0.5239419937133789,0.0
buying locally always good better price,good stuff, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.558331,0.8978050351142883,0.8471076983213425,0.38156479597091675,0.5583309531211853,0.0
regular cup comes keurig insert special holder fill filter time wash like disposable fill several one time ready refrigerator want convenient,these work, great coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.1508822,0.8728507161140442,0.7961274015903473,0.34731432795524597,0.15088224411010742,0.0
brought us mere taste cereals truly blessed lucky charms cinnamon toast crunch would throw man made attempt creating god given cereal,god eats this, great for diabetics,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.04424337,0.850183367729187,0.768262058198452,0.09575803577899933,0.04424324631690979,0.0
first tried bars thought horrible however hate wasting money ate today ordering fourth box months diet become treat day use breakfast quick lunch keep full hours,after the first bars they taste great, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.2264345,0.8467977643013,0.7779683975875378,0.12677982449531555,0.22643442451953888,0.0
tasted fine really see weight loss liked tea tho maybe drink enough benefit weight loss,tasted good, good tea,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.5011622,0.8817479014396667,0.8386544632578349,0.6328362226486206,0.5011621713638306,0.3333333322222222
due weather conditions hawaii hard find brand cup stores delighted find amazon arrived quickly excellent quality thank much,tully kona blend coffee, great product,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.22074404,0.8202597498893738,0.7536858516931534,0.32869988679885864,0.22074395418167114,0.0
sweet sugar added beverage tried sale would buy taste nirvana vita coco one zico,sugar added, good stuff,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.17894043,0.8635330200195312,0.7897055554389953,0.16641047596931458,0.1789405345916748,0.0
best coffee ever flavor smooth tasty order,kona coffee, best coffee,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.5, recall=0.5, fmeasure=0.5)}",0.65092903,0.8994126319885254,0.8650363927746272,0.8165909647941589,0.6509289145469666,0.3333333322222222
try putting teaspoon chocolate extract coffee prior brewing coffee adds nice mocha taste,great flavor, good coffee,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.40224245,0.9135875701904297,0.8503857827186585,0.7199726104736328,0.40224242210388184,0.0
tastes burnt roasted slightly rotten sunflower seed taste gritty bland salt sugar seeds would eat free,weird stuff, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.20125568,0.8801451325416565,0.8062185230851173,0.16331402957439423,0.20125576853752136,0.0
son eat besides oatmeal texture works always choking things chunky mushy texture consistency swallows fine going try happy baby products,my fav, great for,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.38072968,0.8801875114440918,0.8188198417425155,0.07580839842557907,0.3807297348976135,0.0
best mint chocolate candies would keep work desk pack ct weeks everyone would stop grab,simply awesome, great,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.79304963,0.8964153528213501,0.862287312746048,0.1387798935174942,0.7930499315261841,0.0
love emeril italian essence makes store bought sauce taste positively homemade get compliments sauce like stood stove hours making highly recommend seasoning anyone likes italian food time make scratch enjoy,the best italian seasoning ever, great for,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.21719962,0.8145558834075928,0.7483042666316032,0.19021964073181152,0.21719959378242493,0.0
nut crunch ok pack one piece,snack bar, not bad,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",0.07845099,0.8848591446876526,0.8018648007512094,0.09876768290996552,0.078451007604599,0.0
